message,label
arngd marriag u r walkin unfortuntli snake bite u bt love marriag danc frnt snake amp sayin bite bite,0
yo come carlo soon,0
ur si,0
prefer free day tue wed fri oso ìï ask workin lor,0
u dun drive go sch,0
dont know im rape dude poker,0
mmmm fuck fair know weak grin push knee expo belli pull head dont forget know wick smile,0
aight ive set free think could text blake address occur im quit sure im thought,0
look addi goe back monday suck,0
call germani penc per minut call fix line via access number prepay direct access,1
dont give monkey wot think certainli dont mind friend mineal dont sleep wiv wud annoyin,0
went ganesh dress shop,0
someon conact date servic enter phone fanci youto find call landlin poboxntf,1
free msgwe bill mobil number mistak shortcod plea call charg refundedthi call free bt landlin,1
hey angri repli dr,0
honey boo im miss u,0
hey mr go sea view coupl gay mean game give bell ya finish,0
ya ì take ure practic lesson start june,0
oh kay sat right,0
hey time drive fri go evalu fri,0
u konw waht rael friendship im gving yuo exmpel jsut ese tih msg evrey splle tih msg wrnog bt sitll yuo ra wihtuot ayn mitsak goodnight amp nice sleepsweet dream,0
juz havent woke bit blur blur dad went liao cant cum oso,0
good night go sleep,0
sir wait letter,0
weather,0
time u get,0
ok din get ur msg,0
watch tv lor funni bluff wat izzit thk imposs us,0
sorri batteri die come im get gram place,0
ur chanc win å£ cash everi wk txt action tsc wwwmovietriviatv custcar xpwk,1
long fuckin showr,0
well im desper ill call armand,0
dear uve invit xchat final attempt contact u txt chat pmsgrcvdhgsuitelandsrowwjhl ldn yr,1
kkwhat detail want transferacc enough,0
prob hon u doinat mo,0
anyway dont think secur anyth lemm know want drive south chill,0
oh gei happend tron mayb ill dl,0
issu right ill fix tomorrow,0
date sunday,0
thank continu support question week enter u draw å£ cash name new us presid txt,1
aight text back mu ill swing need somebodi get door,0
cant wait see photo use,0
kothi print marandratha,0
effect irrit ignor,0
kalli wont bat nd inning,0
rington club gr new poli direct mobil everi week,1
ha ha cool cool chikku chikkudb,0
sir hr trip bu last week anoth audit next wednesday think might drive time,0
r ì go send,0
call freephon,1
left vagu said would inform person account delay rent discuss hou agenc rent anoth place check onlin place around usc ltgt,0
mmmmmm love youso much ahmad cant wait year begin everi second take closer side happi new year love,0
sad stori man last week bday wife didnt wish parent forgot n kid went work even colleagu wish enter cabin pa said happi bday boss felt special askd lunch lunch invit apart went said u mind go bedroom minut ok sed sexi mood came minut latr wid caken wife parent kidz friend n colleagu scream surpri wait sofa nake,0
plan famili set stone,0
okay lor still let us go ah coz know later drop card box right,0
nope im go home go pump petrol lor like go rain soon,0
help propo go back tomorrow,0
hi jon pete ive bin spain recent hav sum dinero left bill said u ur åôrent mayb interest hav pe around å£ tb jame,0
congrat year special cinema pass call c suprman v matrix starwar etc free bxipw pm dont miss,1
fuuuuck need stop sleepin sup,0
well nice bad cant eat,0
way make sure u get train worc foreg street shrub hill fun night x,0
thank tesco quit nice gone speak soon,0
å£ winner guarant caller prize final attempt contact claim call ppmpoboxbhambx,1
storm msg wen u lift phne u say hello u knw wt real mean hello name girl ye u knw dat girl margaret hello girlfrnd f grahmbel invnt telphon moralon get name person,0
sorri man account dri would want could trade back half could buy shit credit card,0
ok lor go tog lor,0
sorri guess whenev get hold connect mayb hour two ill text,0
panason bluetoothhdset free nokia free motorola free doublemin doubletxt orang contract call mobileupd call optout,1
aah cuddl would lush id need lot tea soup kind fumbl,0
plea reserv ticket saturday eve chennai thirunelvali tirunelvali chennai sunday evei alreadi see netno ticket availablei want book ticket tackl,0
im meet darren,0
one teach ship car,0
okey dokey swashbuckl stuff oh,0
sicomo nolistenedth plaid albumquit gdthe new air hilariousalso boughtåóbraindanceåóa compofstuff aphexåõ abel,0
danc river,0
spjanuari male sale hot gay chat cheaper call nation rate pmin cheap pmin peak stop text call pmin,1
mayb westshor hyde park villag place near hou,0
wonder co dun rem see silver car thk saw black one,0
im gonnamissu muchi would say il send u postcard butther abouta much chanc merememberin asther ofsi breakin contract luv yaxx,0
forc eat slice im realli hungri tho suck mark get worri know im sick turn pizza lol,0
ur face test ltgt select number tell ur face astrolog wait quick repli,0
guess got screwd,0
teach app da come colleg,0
long take get,0
im good movi ok leav hourish,0
feel like tri kadeem v,0
u,0
cheer lou yeah goodnit shame u neva came c ya gailxx,0
realli need kiss u miss u babi ur babi eva,0
u subscrib best mobil content servic uk å£ per ten day send stop helplin,1
hi ibh custom loyalti offer new nokia mobil å£ txtauctiontxt wordstart get nowt,1
hiwhat think match,0
yeah imma come cau jay want drug,0
book ticket pongal,0
get lion england tone repli lionm mono lionp poli go wwwringtonescouk origin n best tone gbp network oper rate appli,1
mean fat head,0
final happen aftr decad beer cheaper petrol gover expect us drink dont drive,0
ok go sleep hope meet,0
food,0
hey u sleep morn,0
today im workin free oso gee thgt u workin ur fren shop,0
eh ur laptop got stock lei say mon muz come take look c got,0
hey glad u r better hear u treat urself digi cam good r pm fab new year c u coupla wk,0
ok said ive got wisdom teeth hidden insid n mayb need remov,0
jordan got vote last nite,0
black shirt n blue jean thk c ì,0
wish u mani mani return day happi birthday vikki,0
co want thing,0
contact date servic someon know find call land line poboxwtgp,1
saw messageit k da,0
im leav hou,0
great shoot big load get readi,0
hope youv settl new school year wishin gr day,0
happi valentin day know earli hundr handsom beauti wish thought finish aunti uncl st,0
ya nice readi thursday,0
g want know fuck,0
hahahau brain dear,0
someon u know ask date servic contact cant guess call reveal po box wu,1
well done england get offici poli rington colour flag yer mobil text tone flag optout txt eng stop box wwx å£,1
urgent plea call landlin å£ cash luxuri canari island holiday await collect tc sae po box mxi ppm,1
told hr want post chennaibecau im work,0
im alway look excu citi,0
hitechn supportprovid assist us custom call email,0
time come tomorrow,0
kkapo kgood movi,0
make babi yo tho,0
yup im still coff wif fren fren drove shell give lift,0
die e toot fring,0
make sure alex know birthday fifteen minut far concern,0
yo jp hungri like mofo,0
lmaonic,0
twenti past five said train durham alreadi coz reserv seat,0
thank babi cant wait tast real thing,0
ive sent wife text buy shell tell relax go get wkend,0
xma new year eve ticket sale club day till pm thur fri sat night week theyr sell fast,1
okay book alreadi includ one bugi,0
mark work tomorrow get work hou meet u afterward,0
went pay rent go bank authori payment,0
wat happen crui thing,0
didnt holla,0
way transport less problemat sat night way u want ask n join bday feel free need know definit book fri,0
stupidit possibl,0
k tell anyth,0
say quit leasttim day wudnt take much notic nah didnt mind gonna see want come taunton tonight u tell,0
new year plan,0
alway chat fact need money rai,0
adult would learn experi real danger dont like peep use drug dont need comment,0
duck chinchilla,0
get cash togeth ill text jason,0
men like shorter ladi gaze eye,0
still work time also tri ad zero save check ltgt,0
well im gonna finish bath goodfin night,0
thanx lot ur help,0
yun ahnow ì wkg wherebtw ì go nu sc ìï wana speciali wad,0
cant describ lucki im actual awak noon,0
urgent mobil å£ bonu caller prize nd attempt reach call asap boxnqp ppm,1
much dirti fellow,0
ì come n pick ar,0
wow right didnt mean guess gave boston men chang search locat nyc someth chang cuz signin page still say boston,0
poke man everyday teach canada abi say hi,0
beauti truth express face could seen everyon depress heart could understood love one gud ni,0
import custom servic announc premier call freephon,1
heart empti without love mind empti without wisdom eye r empti without dream amp life empti without frnd alwi touch good night amp sweet dream,0
lol wtf random btw lunch break,0
anyth valuabl situat first get second loo,0
hellogorg u fone charg lst nitw wen u texd hopeu ad nice wkend im sure u lookin ward cin u mrw luv jaz,0
dear good morn,0
hai ana tomarrow come morn ltdecimalgt ill sathi go rto offic repli came home,0
ok come ur home half hour,0
kaiez enjoy ur tuition gee thk e second option sound beta ill go yan jiu den msg u,0
thank chikku gud nyt,0
headin toward busetop,0
sir need axi bank account bank address,0
wwwapplausestorecom monthlysubscriptionpmsg maxmonth tcsc web age stop txt stop,1
singl line big mean miss anyth ur best life,0
im still pretti weak today bad day,0
phoni å£ award today voda number end xxxx select receiv å£ award match plea call quot claim code standard rate app,1
im class get text,0
havent seen facebook huh lol,0
thanx today cer nice catch ave find time often oh well take care c u soonc,0
ye rent expen way save,0
oh god ive found number im glad text back xafter msg cst std ntwk chg å£,1
saw guy doll last night patrick swayz great,0
ive got ltgt way could pick,0
k sent,0
happen adventur,0
daddi bb,0
oh ok didnt know meant yep babi jontin,0
u noe send file comput,0
sian aft meet supervisor got work liao u work,0
go wipro interview today,0
plea ask mummi call father,0
oh ye ive littl weather ive kind coccoon home,0
beliv come home,0
readi big day tomorrow,0
doubl min txt orang price liner motorola sonyericsson btooth freenokia free call mobileupd oroptouthvd,1
free entri weekli comp chanc win ipod txt pod get entri std txt rate tc appli detail,1
day euro kickoff u kept inform latest news result daili unsubscrib send get euro stop,1
fuck babe miss alreadi know cant let send money toward net need want crave,0
mmmmmmm snuggl deep content sigh whisper fuck love much bare stand,0
noit ful song lyric,0
career tel ad u contact indyarockscom send free sm remov phonebook sm ltgt,0
told come wednesday,0
free tarot text find love life tri free text chanc free msg å£,1
dont know oh,0
plan manag,0
mani time lose best one bcoz,0
u studi sch go home anyway ill b go sch later,0
excel thought misundrstud frnd knw u hate bt day wen ull knw truth ull hate urself gn,0
thank callingforgot say happi onam sirjii fine rememb met insur personmeet qatar insha allahrakhesh ex tata aig join tisscotay,0
aww first time u said u miss without ask miss u first love,0
posibl dnt live ltgt centuri cm frwd n thnk differ,0
ye mani sweet,0
got hella ga money want go grand natur adventur galileo littl bit,0
omg make wed chapel frontiervil get good stuff,0
